rgb_path,annotations_path,type,accident_time,accident_frame,center_x,center_y,x1,y1,x2,y2,map,weather,camera_position,no_frames,duration,height,width,annotations_start_offset
videos/head-on/Town03_head-on_rain_37_aug2.mp4,video_annotations/Town03_head-on_rain_37.json.gz,head-on,3.55,71,0.4614583333333333,0.4032407407407407,0.4020833333333333,0.3722222222222222,0.5208333333333334,0.4342592592592592,Town03,rain,37,255,12.75,1080,1920,68
videos/head-on/Town03_head-on_rain_39_aug2.mp4,video_annotations/Town03_head-on_rain_39.json.gz,head-on,4.0,80,0.4903645833333333,0.5699074074074074,0.4609375,0.4777777777777778,0.5197916666666667,0.6620370370370371,Town03,rain,39,365,18.25,1080,1920,31
videos/head-on/Town03_head-on_rain_41_aug2.mp4,video_annotations/Town03_head-on_rain_41.json.gz,head-on,4.35,87,0.6065104166666667,0.274537037037037,0.5515625,0.2462962962962963,0.6614583333333334,0.3027777777777777,Town03,rain,41,437,21.85,1080,1920,29
videos/head-on/Town03_head-on_rain_44_aug2.mp4,video_annotations/Town03_head-on_rain_44.json.gz,head-on,3.35,67,0.3966145833333333,0.4648148148148148,0.3671875,0.4296296296296296,0.4260416666666666,0.5,Town03,rain,44,400,20.0,1080,1920,43
videos/head-on/Town03_head-on_rain_47_aug2.mp4,video_annotations/Town03_head-on_rain_47.json.gz,head-on,4.9,98,0.3927083333333333,0.6796296296296296,0.3026041666666667,0.5851851851851851,0.4828125,0.774074074074074,Town03,rain,47,364,18.2,1080,1920,63
videos/head-on/Town03_head-on_rain_49_aug2.mp4,video_annotations/Town03_head-on_rain_49.json.gz,head-on,3.45,69,0.60390625,0.6759259259259259,0.5645833333333333,0.5518518518518518,0.6432291666666666,0.8,Town03,rain,49,380,19.0,1080,1920,40
videos/head-on/Town03_head-on_sunset_00_aug2.mp4,video_annotations/Town03_head-on_sunset_00.json.gz,head-on,2.25,45,0.6609375,0.1560185185185185,0.540625,0.062037037037037,0.78125,0.25,Town03,sunset,0,250,12.5,1080,1920,64
videos/head-on/Town03_head-on_sunset_02_aug2.mp4,video_annotations/Town03_head-on_sunset_02.json.gz,head-on,3.95,79,0.56015625,0.4375,0.5182291666666666,0.362037037037037,0.6020833333333333,0.512962962962963,Town03,sunset,2,343,17.15,1080,1920,41
videos/head-on/Town03_head-on_sunset_04_aug2.mp4,video_annotations/Town03_head-on_sunset_04.json.gz,head-on,4.45,89,0.521875,0.4958333333333333,0.503125,0.4009259259259259,0.540625,0.5907407407407408,Town03,sunset,4,385,19.25,1080,1920,48
videos/head-on/Town03_head-on_sunset_08_aug2.mp4,video_annotations/Town03_head-on_sunset_08.json.gz,head-on,3.85,77,0.3299479166666667,0.4208333333333333,0.25,0.3425925925925926,0.4098958333333333,0.499074074074074,Town03,sunset,8,434,21.7,1080,1920,34
videos/head-on/Town03_head-on_sunset_11_aug2.mp4,video_annotations/Town03_head-on_sunset_11.json.gz,head-on,2.7,54,0.5479166666666667,0.6893518518518519,0.5208333333333334,0.5046296296296297,0.575,0.8740740740740741,Town03,sunset,11,346,17.3,1080,1920,55
videos/head-on/Town03_head-on_sunset_14_aug2.mp4,video_annotations/Town03_head-on_sunset_14.json.gz,head-on,4.15,83,0.5854166666666667,0.5902777777777778,0.5369791666666667,0.55,0.6338541666666667,0.6305555555555555,Town03,sunset,14,393,19.65,1080,1920,38
videos/head-on/Town03_head-on_sunset_16_aug2.mp4,video_annotations/Town03_head-on_sunset_16.json.gz,head-on,4.4,88,0.6265625,0.5615740740740741,0.5755208333333334,0.5287037037037037,0.6776041666666667,0.5944444444444444,Town03,sunset,16,343,17.15,1080,1920,25
videos/head-on/Town03_head-on_sunset_21_aug2.mp4,video_annotations/Town03_head-on_sunset_21.json.gz,head-on,2.9,58,0.3083333333333333,0.4060185185185185,0.2552083333333333,0.3574074074074074,0.3614583333333333,0.4546296296296296,Town03,sunset,21,268,13.4,1080,1920,60
videos/head-on/Town03_head-on_sunset_23_aug2.mp4,video_annotations/Town03_head-on_sunset_23.json.gz,head-on,1.85,37,0.4276041666666667,0.3953703703703703,0.3494791666666667,0.3453703703703704,0.5057291666666667,0.4453703703703703,Town03,sunset,23,334,16.7,1080,1920,101
videos/head-on/Town03_head-on_sunset_25_aug2.mp4,video_annotations/Town03_head-on_sunset_25.json.gz,head-on,2.9,58,0.4192708333333333,0.8115740740740741,0.3703125,0.6564814814814814,0.4682291666666666,0.9666666666666668,Town03,sunset,25,403,20.15,1080,1920,51
videos/head-on/Town03_head-on_sunset_27_aug2.mp4,video_annotations/Town03_head-on_sunset_27.json.gz,head-on,4.15,83,0.5458333333333333,0.6240740740740741,0.5083333333333333,0.5287037037037037,0.5833333333333334,0.7194444444444444,Town03,sunset,27,313,15.65,1080,1920,28
videos/head-on/Town03_head-on_sunset_29_aug2.mp4,video_annotations/Town03_head-on_sunset_29.json.gz,head-on,3.9,78,0.7036458333333333,0.4689814814814815,0.6546875,0.4351851851851852,0.7526041666666666,0.5027777777777778,Town03,sunset,29,435,21.75,1080,1920,33
videos/head-on/Town03_head-on_sunset_31_aug2.mp4,video_annotations/Town03_head-on_sunset_31.json.gz,head-on,2.95,59,0.5015625,0.5027777777777778,0.46875,0.4592592592592592,0.534375,0.5462962962962963,Town03,sunset,31,392,19.6,1080,1920,41
videos/head-on/Town03_head-on_sunset_34_aug2.mp4,video_annotations/Town03_head-on_sunset_34.json.gz,head-on,4.25,85,0.5520833333333334,0.2972222222222222,0.5354166666666667,0.25,0.56875,0.3444444444444444,Town03,sunset,34,361,18.05,1080,1920,27
videos/head-on/Town03_head-on_sunset_37_aug2.mp4,video_annotations/Town03_head-on_sunset_37.json.gz,head-on,4.85,97,0.4815104166666666,0.3671296296296296,0.4171875,0.3287037037037037,0.5458333333333333,0.4055555555555555,Town03,sunset,37,380,19.0,1080,1920,41
videos/head-on/Town03_head-on_sunset_40_aug2.mp4,video_annotations/Town03_head-on_sunset_40.json.gz,head-on,2.75,55,0.6856770833333333,0.6587962962962963,0.6057291666666667,0.5851851851851851,0.765625,0.7324074074074074,Town03,sunset,40,370,18.5,1080,1920,85
videos/head-on/Town03_head-on_sunset_42_aug2.mp4,video_annotations/Town03_head-on_sunset_42.json.gz,head-on,5.6,112,0.47578125,0.4898148148148148,0.4630208333333333,0.4648148148148148,0.4885416666666666,0.5148148148148148,Town03,sunset,42,347,17.35,1080,1920,49
videos/head-on/Town03_head-on_sunset_44_aug2.mp4,video_annotations/Town03_head-on_sunset_44.json.gz,head-on,2.95,59,0.4057291666666666,0.5222222222222223,0.3796875,0.4861111111111111,0.4317708333333333,0.5583333333333333,Town03,sunset,44,389,19.45,1080,1920,52
videos/head-on/Town03_head-on_sunset_46_aug2.mp4,video_annotations/Town03_head-on_sunset_46.json.gz,head-on,3.4,68,0.2393229166666666,0.4666666666666667,0.1526041666666666,0.4222222222222222,0.3260416666666667,0.5111111111111111,Town03,sunset,46,389,19.45,1080,1920,42
videos/head-on/Town03_head-on_sunset_48_aug2.mp4,video_annotations/Town03_head-on_sunset_48.json.gz,head-on,4.9,98,0.3557291666666666,0.5912037037037037,0.2890625,0.4972222222222222,0.4223958333333333,0.6851851851851852,Town03,sunset,48,375,18.75,1080,1920,22
videos/head-on/Town03_head-on_sunset_51_aug2.mp4,video_annotations/Town03_head-on_sunset_51.json.gz,head-on,3.75,75,0.7106770833333333,0.4407407407407407,0.6229166666666667,0.3972222222222222,0.7984375,0.4842592592592593,Town03,sunset,51,320,16.0,1080,1920,33
videos/head-on/Town03_head-on_wet_03_aug2.mp4,video_annotations/Town03_head-on_wet_03.json.gz,head-on,3.4,68,0.4158854166666667,0.0819444444444444,0.390625,0.0,0.4411458333333333,0.1638888888888889,Town03,wet,3,208,10.4,1080,1920,43
videos/head-on/Town03_head-on_wet_05_aug2.mp4,video_annotations/Town03_head-on_wet_05.json.gz,head-on,5.3,106,0.3825520833333333,0.1981481481481481,0.3369791666666666,0.1092592592592592,0.428125,0.287037037037037,Town03,wet,5,437,21.85,1080,1920,33
videos/head-on/Town03_head-on_wet_08_aug2.mp4,video_annotations/Town03_head-on_wet_08.json.gz,head-on,3.75,75,0.3458333333333333,0.425,0.2666666666666666,0.3481481481481481,0.425,0.5018518518518519,Town03,wet,8,457,22.85,1080,1920,35
videos/head-on/Town03_head-on_wet_10_aug2.mp4,video_annotations/Town03_head-on_wet_10.json.gz,head-on,4.35,87,0.46640625,0.6587962962962963,0.4119791666666667,0.5305555555555556,0.5208333333333334,0.7870370370370371,Town03,wet,10,442,22.1,1080,1920,31
videos/head-on/Town03_head-on_wet_12_aug2.mp4,video_annotations/Town03_head-on_wet_12.json.gz,head-on,3.4,68,0.5705729166666667,0.8180555555555555,0.5119791666666667,0.7101851851851851,0.6291666666666667,0.925925925925926,Town03,wet,12,309,15.45,1080,1920,43
videos/head-on/Town03_head-on_wet_14_aug2.mp4,video_annotations/Town03_head-on_wet_14.json.gz,head-on,4.9,98,0.5611979166666666,0.6472222222222223,0.5171875,0.6064814814814815,0.6052083333333333,0.687962962962963,Town03,wet,14,470,23.5,1080,1920,22
videos/head-on/Town03_head-on_wet_16_aug2.mp4,video_annotations/Town03_head-on_wet_16.json.gz,head-on,3.15,63,0.6213541666666667,0.5263888888888889,0.5713541666666667,0.4888888888888889,0.6713541666666667,0.5638888888888889,Town03,wet,16,280,14.0,1080,1920,46
videos/head-on/Town03_head-on_wet_18_aug2.mp4,video_annotations/Town03_head-on_wet_18.json.gz,head-on,3.8,76,0.4768229166666666,0.1861111111111111,0.4432291666666667,0.125,0.5104166666666666,0.2472222222222222,Town03,wet,18,396,19.8,1080,1920,36
videos/head-on/Town03_head-on_wet_21_aug2.mp4,video_annotations/Town03_head-on_wet_21.json.gz,head-on,4.45,89,0.3223958333333333,0.4236111111111111,0.26875,0.3731481481481482,0.3760416666666666,0.4740740740740741,Town03,wet,21,417,20.85,1080,1920,24
videos/head-on/Town03_head-on_wet_24_aug2.mp4,video_annotations/Town03_head-on_wet_24.json.gz,head-on,1.45,29,0.4505208333333333,0.763425925925926,0.3630208333333333,0.662962962962963,0.5380208333333333,0.8638888888888889,Town03,wet,24,126,6.3,1080,1920,89
videos/head-on/Town03_head-on_wet_26_aug2.mp4,video_annotations/Town03_head-on_wet_26.json.gz,head-on,2.85,57,0.575,0.5509259259259259,0.546875,0.4398148148148148,0.603125,0.6620370370370371,Town03,wet,26,343,17.15,1080,1920,57
videos/head-on/Town03_head-on_wet_28_aug2.mp4,video_annotations/Town03_head-on_wet_28.json.gz,head-on,4.0,80,0.5979166666666667,0.3824074074074074,0.5223958333333333,0.3361111111111111,0.6734375,0.4287037037037037,Town03,wet,28,480,24.0,1080,1920,29
videos/head-on/Town03_head-on_wet_30_aug2.mp4,video_annotations/Town03_head-on_wet_30.json.gz,head-on,3.55,71,0.6528645833333333,0.5921296296296297,0.5786458333333333,0.5166666666666667,0.7270833333333333,0.6675925925925926,Town03,wet,30,367,18.35,1080,1920,38
videos/head-on/Town03_head-on_wet_33_aug2.mp4,video_annotations/Town03_head-on_wet_33.json.gz,head-on,4.4,88,0.2955729166666667,0.587037037037037,0.2713541666666667,0.5444444444444444,0.3197916666666666,0.6296296296296297,Town03,wet,33,379,18.95,1080,1920,76
videos/head-on/Town03_head-on_wet_37_aug2.mp4,video_annotations/Town03_head-on_wet_37.json.gz,head-on,3.65,73,0.4794270833333333,0.3787037037037037,0.4197916666666667,0.3481481481481481,0.5390625,0.4092592592592592,Town03,wet,37,192,9.6,1080,1920,37
videos/head-on/Town03_head-on_wet_39_aug2.mp4,video_annotations/Town03_head-on_wet_39.json.gz,head-on,4.4,88,0.4940104166666667,0.5564814814814815,0.4703125,0.4537037037037037,0.5177083333333333,0.6592592592592592,Town03,wet,39,391,19.55,1080,1920,32
videos/head-on/Town03_head-on_wet_43_aug2.mp4,video_annotations/Town03_head-on_wet_43.json.gz,head-on,3.0,60,0.4809895833333333,0.55,0.4682291666666666,0.5212962962962963,0.49375,0.5787037037037037,Town03,wet,43,461,23.05,1080,1920,59
videos/head-on/Town03_head-on_wet_45_aug2.mp4,video_annotations/Town03_head-on_wet_45.json.gz,head-on,2.5,50,0.5010416666666667,0.6282407407407408,0.4583333333333333,0.5916666666666667,0.54375,0.6648148148148149,Town03,wet,45,353,17.65,1080,1920,59
